Species_ID,Name,Genus,Family,Order,Class,Phylum,Kingdom,Superkingdom
79329 , Chitinophaga pinensis  , Chitinophaga , Chitinophagaceae , Chitinophagales , Chitinophagia , Bacteroidota , , Bacteria 
796027 , Sugiyamaella lignohabitans  , Sugiyamaella , Trichomonascaceae , Saccharomycetales , Saccharomycetes , Ascomycota , Fungi , Eukaryota 
79604 , Denitrobacterium detoxificans  , Denitrobacterium , Eggerthellaceae , Eggerthellales , Coriobacteriia , Actinomycetota , , Bacteria 
79883 , Sutcliffiella horikoshii  , Sutcliffiella , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
79885 , Alkalihalophilus pseudofirmus  , Alkalihalophilus , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
80679 , Thioflavicoccus mobilis  , Thioflavicoccus , Chromatiaceae , Chromatiales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
80816 , Haliangium ochraceum  , Haliangium , Kofleriaceae , Haliangiales , , Myxococcota , , Bacteria 
80849 , Wolbachia endosymbiont of Brugia malayi  , Wolbachia , Anaplasmataceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
80866 , Delftia acidovorans  , Delftia , Comamonadaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
80867 , Paracidovorax avenae  , Paracidovorax , Comamonadaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
80880 , Hylemonella gracilis  , Hylemonella , Comamonadaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
80884 , Colletotrichum higginsianum  , Colletotrichum , Glomerellaceae , Glomerellales , Sordariomycetes , Ascomycota , Fungi , Eukaryota 
81032 , Hyphomonas neptunium  , Hyphomonas , Hyphomonadaceae , Hyphomonadales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
813 , Chlamydia trachomatis  , Chlamydia , Chlamydiaceae , Chlamydiales , Chlamydiia , Chlamydiota , , Bacteria 
81412 , Aminomonas paucivorans  , Aminomonas , Synergistaceae , Synergistales , Synergistia , Synergistota , , Bacteria 
81462 , Thermanaerovibrio acidaminovorans  , Thermanaerovibrio , Synergistaceae , Synergistales , Synergistia , Synergistota , , Bacteria 
81468 , Aminobacterium colombiense  , Aminobacterium , Aminobacteriaceae , Synergistales , Synergistia , Synergistota , , Bacteria 
81475 , Frateuria aurantia  , Frateuria , Rhodanobacteraceae , Xanthomonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
82135 , Fannyhessea vaginae  , Fannyhessea , Actinomycetaceae , Actinomycetales , Actinomycetes , Actinomycetota , , Bacteria 
823 , Parabacteroides distasonis  , Parabacteroides , Tannerellaceae , Bacteroidales , Bacteroidia , Bacteroidota , , Bacteria 
826 , Sebaldella termitidis  , Sebaldella , Leptotrichiaceae , Fusobacteriales , Fusobacteriia , Fusobacteriota , , Bacteria 
82654 , Pseudanabaena sp. PCC 7367  , Pseudanabaena , Pseudanabaenaceae , Pseudanabaenales , Cyanophyceae , Cyanobacteriota , , Bacteria 
82676 , Omikronpapillomavirus 1  , Omikronpapillomavirus , Papillomaviridae , Zurhausenvirales , Papovaviricetes , Cossaviricota , Shotokuvirae , Viruses 
82801 , Desemzia incerta  , Desemzia , Carnobacteriaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
82977 , Buttiauxella agrestis  , Buttiauxella , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
82983 , Obesumbacterium proteus  , Obesumbacterium , Hafniaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
82985 , Pragia fontium  , Pragia , Budviciaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
82996 , Serratia plymuthica  , Serratia , Yersiniaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
83171 , Methanocaldococcus fervens  , Methanocaldococcus , Methanocaldococcaceae , Methanococcales , Methanococci , Euryarchaeota , , Archaea 
83191 , Melanoplus sanguinipes entomopoxvirus  , Deltaentomopoxvirus , Poxviridae , Chitovirales , Pokkesviricetes , Nucleocytoviricota , Bamfordvirae , Viruses 
83263 , Aminobacter aminovorans  , Aminobacter , Phyllobacteriaceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
833 , Fibrobacter succinogenes  , Fibrobacter , Fibrobacteraceae , Fibrobacterales , Fibrobacteria , Fibrobacterota , , Bacteria 
83453 , Melittangium boletus  , Melittangium , Archangiaceae , Myxococcales , Myxococcia , Myxococcota , , Bacteria 
83552 , Parachlamydia acanthamoebae  , Parachlamydia , Parachlamydiaceae , Parachlamydiales , Chlamydiia , Chlamydiota , , Bacteria 
83561 , Simkania negevensis  , Simkania , Simkaniaceae , Parachlamydiales , Chlamydiia , Chlamydiota , , Bacteria 
83655 , Leclercia adecarboxylata  , Leclercia , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
837 , Porphyromonas gingivalis  , Porphyromonas , Porphyromonadaceae , Bacteroidales , Bacteroidia , Bacteroidota , , Bacteria 
83771 , Succinivibrio dextrinosolvens  , Succinivibrio , Succinivibrionaceae , Aeromonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
83984 , Methanocorpusculum labreanum  , Methanocorpusculum , Methanocorpusculaceae , Methanomicrobiales , Methanomicrobia , Euryarchaeota , , Archaea 
84030 , Lacrimispora saccharolytica  , Lacrimispora , Lachnospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
84032 , Pseudoclostridium thermosuccinogenes  , Pseudoclostridium , Oscillospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
84110 , Slackia heliotrinireducens  , Slackia , Eggerthellaceae , Eggerthellales , Coriobacteriia , Actinomycetota , , Bacteria 
84135 , Gemella sanguinis  , Gemella , Gemellaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
84156 , Archaeoglobus profundus  , Archaeoglobus , Archaeoglobaceae , Archaeoglobales , Archaeoglobi , Euryarchaeota , , Archaea 
84159 , Magnetospirillum magneticum  , Magnetospirillum , Rhodospirillaceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
84163 , Cryptobacterium curtum  , Cryptobacterium , Eggerthellaceae , Eggerthellales , Coriobacteriia , Actinomycetota , , Bacteria 
84378 , Brachyspira murdochii  , Brachyspira , Brachyspiraceae , Brachyspirales , Spirochaetia , Spirochaetota , , Bacteria 
844 , Wolinella succinogenes  , Wolinella , Helicobacteraceae , Campylobacterales , Epsilonproteobacteria , Campylobacterota , , Bacteria 
84405 , Hippea maritima  , Hippea , Hippeaceae , Desulfurellales , Desulfurellia , Campylobacterota , , Bacteria 
84531 , Lysobacter antibioticus  , Lysobacter , Xanthomonadaceae , Xanthomonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
84590 , Taylorella asinigenitalis  , Taylorella , Alcaligenaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
847 , Oxalobacter formigenes  , Oxalobacter , Oxalobacteraceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
84757 , Beutenbergia cavernae  , Beutenbergia , Beutenbergiaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
84980 , Desulfotalea psychrophila  , Desulfotalea , Desulfocapsaceae , Desulfobulbales , Desulfobulbia , Thermodesulfobacteriota , , Bacteria 
85085 , Pseudarthrobacter chlorophenolicus  , Pseudarthrobacter , Micrococcaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
85404 , Mannheimia varigena  , Mannheimia , Pasteurellaceae , Pasteurellales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
85652 , Nudaurelia capensis beta virus  , Betatetravirus , Alphatetraviridae , Hepelivirales , Alsuviricetes , Kitrinoviricota , Orthornavirae , Viruses 
85683 , Salisediminibacterium selenitireducens  , Salisediminibacterium , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
857417 , Janibacter indicus  , Janibacter , Intrasporangiaceae , Micrococcales , Actinomycetes , Actinomycetota , , Bacteria 
85874 , Thermacetogenium phaeum  , Thermacetogenium , Thermoanaerobacteraceae , Thermoanaerobacterales , Clostridia , Bacillota , , Bacteria 
859144 , Cytobacillus gottheilii  , Cytobacillus , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
859650 , Turnip curly top virus  , Turncurtovirus , Geminiviridae , Geplafuvirales , Repensiviricetes , Cressdnaviricota , Shotokuvirae , Viruses 
860235 , Kibdelosporangium phytohabitans  , Kibdelosporangium , Pseudonocardiaceae , Pseudonocardiales , Actinomycetes , Actinomycetota , , Bacteria 
861044 , Anayavirus angelica  , Anayavirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
861047 , Mycobacterium virus Bron  , Bronvirus , Vilmaviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
861299 , Gemmatirosa kalamazoonensis  , Gemmatirosa , Gemmatimonadaceae , Gemmatimonadales , Gemmatimonadetes , Gemmatimonadota , , Bacteria 
86170 , Syntrophothermus lipocalidus  , Syntrophothermus , Syntrophomonadaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
863 , Syntrophomonas wolfei  , Syntrophomonas , Syntrophomonadaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
86304 , Saccharophagus degradans  , Saccharophagus , Cellvibrionaceae , Cellvibrionales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
86332 , Mogibacterium pumilum  , Mogibacterium , Eubacteriales Family XIII. Incertae Sedis , Eubacteriales , Clostridia , Bacillota , , Bacteria 
863643 , Thermincola potens  , Thermincola , Thermincolaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
865 , Pectinatus frisingensis  , Pectinatus , Selenomonadaceae , Selenomonadales , Negativicutes , Bacillota , , Bacteria 
86665 , Halalkalibacterium halodurans  , Halalkalibacterium (ex Joshi et al. 2022) , Bacillaceae , Bacillales , Bacilli , Bacillota , , Bacteria 
869888 , Salinarchaeum laminariae  , Salinarchaeum , Natronoarchaeaceae , Halobacteriales , Halobacteria , Euryarchaeota , , Archaea 
869889 , Halosimplex rubrum  , Halosimplex , Haloarculaceae , Halobacteriales , Halobacteria , Euryarchaeota , , Archaea 
870 , Dichelobacter nodosus  , Dichelobacter , Cardiobacteriaceae , Cardiobacteriales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
870903 , Terriglobus saanensis  , Terriglobus , Acidobacteriaceae , Terriglobales , Terriglobia , Acidobacteriota , , Bacteria 
873 , Desulfocurvibacter africanus  , Desulfocurvibacter , Desulfovibrionaceae , Desulfovibrionales , Desulfovibrionia , Thermodesulfobacteriota , , Bacteria 
875328 , Mycolicibacter sinensis  , Mycolicibacter , Mycobacteriaceae , Mycobacteriales , Actinomycetes , Actinomycetota , , Bacteria 
877455 , Methanobacterium lacus  , Methanobacterium , Methanobacteriaceae , Methanobacteriales , Methanobacteria , Euryarchaeota , , Archaea 
879 , Megalodesulfovibrio gigas  , Megalodesulfovibrio , Desulfovibrionaceae , Desulfovibrionales , Desulfovibrionia , Thermodesulfobacteriota , , Bacteria 
880 , Maridesulfovibrio salexigens  , Maridesulfovibrio , Desulfovibrionaceae , Desulfovibrionales , Desulfovibrionia , Thermodesulfobacteriota , , Bacteria 
881 , Desulfovibrio vulgaris  , Desulfovibrio , Desulfovibrionaceae , Desulfovibrionales , Desulfovibrionia , Thermodesulfobacteriota , , Bacteria 
882768 , Fig cryptic virus  , Deltapartitivirus , Partitiviridae , Durnavirales , Duplopiviricetes , Pisuviricota , Orthornavirae , Viruses 
88431 , Dorea longicatena  , Dorea , Lachnospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
884684 , Mageeibacillus indolicus  , Mageeibacillus , Oscillospiraceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
885040 , Enterobacter soli  , Enterobacter , Enterobacteriaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
889453 , Alkalitalea saponilacus  , Alkalitalea , Marinilabiliaceae , Marinilabiliales , Bacteroidia , Bacteroidota , , Bacteria 
89093 , Ignavigranum ruoffiae  , Ignavigranum , Aerococcaceae , Lactobacillales , Bacilli , Bacillota , , Bacteria 
89152 , Peptacetobacter hiranonis  , Peptacetobacter , Peptostreptococcaceae , Eubacteriales , Clostridia , Bacillota , , Bacteria 
89184 , Ruegeria pomeroyi  , Ruegeria , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
894 , Desulfobulbus propionicus  , Desulfobulbus , Desulfobulbaceae , Desulfobulbales , Desulfobulbia , Thermodesulfobacteriota , , Bacteria 
89586 , Neoehrlichia mikurensis  , Candidatus Neoehrlichia , Anaplasmataceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
897 , Desulfococcus multivorans  , Desulfococcus , Desulfococcaceae , Desulfobacterales , Desulfobacteria , Thermodesulfobacteriota , , Bacteria 
899 , Desulfomicrobium baculatum  , Desulfomicrobium , Desulfomicrobiaceae , Desulfovibrionales , Desulfovibrionia , Thermodesulfobacteriota , , Bacteria 
9 , Buchnera aphidicola  , Buchnera , Erwiniaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
90244 , Oligella ureolytica  , Oligella , Alcaligenaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
905 , Acidaminococcus fermentans  , Acidaminococcus , Acidaminococcaceae , Acidaminococcales , Negativicutes , Bacillota , , Bacteria 
907 , Megasphaera elsdenii  , Megasphaera , Veillonellaceae , Veillonellales , Negativicutes , Bacillota , , Bacteria 
90736 , Moritella marina  , Moritella , Moritellaceae , Alteromonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
90961 , Lyssavirus australis  , Lyssavirus , Rhabdoviridae , Mononegavirales , Monjiviricetes , Negarnaviricota , Orthornavirae , Viruses 
911092 , Caldanaerobacter subterraneus  , Caldanaerobacter , Thermoanaerobacteraceae , Thermoanaerobacterales , Clostridia , Bacillota , , Bacteria 
913 , Nitrobacter winogradskyi  , Nitrobacter , Nitrobacteraceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
913107 , Pelolinea submarina  , Pelolinea , Anaerolineaceae , Anaerolineales , Anaerolineae , Chloroflexota , , Bacteria 
915 , Nitrosomonas europaea  , Nitrosomonas , Nitrosomonadaceae , Nitrosomonadales , Betaproteobacteria , Pseudomonadota , , Bacteria 
915293 , Ageratum yellow vein Singapore alphasatellite  , Ageyesisatellite , Alphasatellitidae , , , , , Viruses 
91604 , Candidatus Paracaedibacter acanthamoebae  , Candidatus Paracaedibacter , Candidatus Paracaedibacteraceae , Holosporales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
91844 , Candidatus Portiera aleyrodidarum  , Candidatus Portiera , Halomonadaceae , Oceanospirillales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
91915 , Asaia bogorensis  , Asaia , Acetobacteraceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
921 , Starkeya novella  , Starkeya , Xanthobacteraceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
926474 , Roseovarius Plymouth podovirus 1  , Plymouthvirus , Schitoviridae , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
926844 , Tobacco curly shoot alphasatellite  , Colecusatellite , Alphasatellitidae , , , , , Viruses 
927 , Halothiobacillus neapolitanus  , Halothiobacillus , Halothiobacillaceae , Chromatiales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
927083 , Sandaracinus amylolyticus  , Sandaracinus , Sandaracinaceae , Polyangiales , , Myxococcota , , Bacteria 
92945 , Ketogulonicigenium vulgare  , Ketogulonicigenium , Roseobacteraceae , Rhodobacterales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
929813 , Gibbsiella quercinecans  , Gibbsiella , Yersiniaceae , Enterobacterales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
930802 , Nonlabens marinus  , Nonlabens , Flavobacteriaceae , Flavobacteriales , Flavobacteriia , Bacteroidota , , Bacteria 
930972 , Porifericola rhodea  , Porifericola , Catalimonadaceae , Cytophagales , Cytophagia , Bacteroidota , , Bacteria 
931531 , Tunicatimonas pelagia  , Tunicatimonas , Catalimonadaceae , Cytophagales , Cytophagia , Bacteroidota , , Bacteria 
93220 , Pandoraea pnomenusa  , Pandoraea , Burkholderiaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
934027 , Fletchervirus NCTC12673  , Fletchervirus , , , Caudoviricetes , Uroviricota , Heunggongvirae , Viruses 
936456 , Desulfurispirillum indicum  , Desulfurispirillum , Chrysiogenaceae , Chrysiogenales , Chrysiogenetes , Chrysiogenota , , Bacteria 
938288 , Fenollaria massiliensis  , Fenollaria , , Eubacteriales , Clostridia , Bacillota , , Bacteria 
938406 , Calothrix brevissima  , Calothrix , Calotrichaceae , Nostocales , Cyanophyceae , Cyanobacteriota , , Bacteria 
93929 , Thermotoga petrophila  , Thermotoga , Thermotogaceae , Thermotogales , Thermotogae , Thermotogota , , Bacteria 
94 , Stella humosa  , Stella , Stellaceae , Rhodospirillales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
940 , Hydrogenobacter thermophilus  , Hydrogenobacter , Aquificaceae , Aquificales , Aquificae , Aquificota , , Bacteria 
940614 , Granulicella mallensis  , Granulicella , Acidobacteriaceae , Terriglobales , Terriglobia , Acidobacteriota , , Bacteria 
94132 , Ramlibacter tataouinensis  , Ramlibacter , Comamonadaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
941907 , Allosphingosinicella indica  , Allosphingosinicella , Sphingomonadaceae , Sphingomonadales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
94254 , Dyadobacter fermentans  , Dyadobacter , Spirosomataceae , Cytophagales , Cytophagia , Bacteroidota , , Bacteria 
943830 , Tardiphaga robiniae  , Tardiphaga , Nitrobacteraceae , Hyphomicrobiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
944 , Ehrlichia canis  , Ehrlichia , Anaplasmataceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
945962 , Mosquito densovirus BR/07  , Brevidensovirus , Parvoviridae , Piccovirales , Quintoviricetes , Cossaviricota , Shotokuvirae , Viruses 
94624 , Bordetella petrii  , Bordetella , Alcaligenaceae , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
946333 , Rhizobacter gummiphilus  , Rhizobacter , , Burkholderiales , Betaproteobacteria , Pseudomonadota , , Bacteria 
94643 , Besnoitia besnoiti  , Besnoitia , Sarcocystidae , Eucoccidiorida , Conoidasida , Apicomplexa , , Eukaryota 
948519 , Aeromonas rivipollensis  , Aeromonas , Aeromonadaceae , Aeromonadales , Gammaproteobacteria , Pseudomonadota , , Bacteria 
951 , Neorickettsia sennetsu  , Neorickettsia , Anaplasmataceae , Rickettsiales , Alphaproteobacteria , Pseudomonadota , , Bacteria 
